Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
匈牙利,HUN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,97.56841278,101.1632614,101.6024704,95.46884918,97.46350861,94.42722321,96.3166275,97.1761322,105.0201721,100.7747421,92.21968079,94.46278381,93.08551025,92.54647064,92.20127869,,,,,,,94.90041351,99.33984375,97.66181946,97.99146271,96.7484436,97.89376831,97.97458649,99.23882294,96.68509674,99.16726685,97.14099884,99.92269135,98.4998703,98.95588684,97.11022186,97.70539093,97.82302856,98.35819244,98.5268631,97.10562134,99.66162872,98.84519958,93.17433167,92.8971405,93.41105652,,
只有IBRD,IBD,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,72.06963348,69.80404663,68.4315033,68.10260773,73.69854736,76.65614319,75.59796143,76.29579926,76.35662079,76.31456757,79.06139374,79.74471283,80.73430634,81.0045929,81.76357269,82.60655975,82.80255127,82.29174042,82.94071198,82.61550903,82.0327301,80.95218658,80.01384735,80.31751251,79.69346619,82.34721375,81.29917145,81.69380188,82.07475281,82.16268921,83.14637756,84.38670349,85.32240295,87.26506805,88.87708282,90.3078537,90.89752197,93.32531738,96.64539337,97.24797821,96.4991684,95.37371826,95.68923187,96.75000763,96.00183868,95.31465912,96.37976074,95.77967834,95.65412903,95.00373077,95.07900238,96.2140274,101.1460876,
IBRD与IDA,IBT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,65.40908813,63.21844864,62.08221054,61.80886841,67.01055145,69.8861618,68.68406677,69.18939209,69.35224152,69.34541321,71.88491821,72.52163696,73.50640106,73.66851044,74.50066376,74.90529633,74.97432709,74.35407257,74.65081024,74.14524078,73.76995087,73.09806061,72.35514069,72.73593903,72.29666138,74.1255188,73.48661041,73.78707886,74.11660004,74.36245728,74.99816895,76.13760376,77.06648254,78.22937775,79.32671356,80.75634003,81.54202271,83.05719757,85.33242035,86.53742981,86.27999115,85.291008,85.79878998,86.16365814,85.6922226,85.27895355,86.11347961,85.81455994,85.93392944,85.62055206,85.77275085,86.59123993,89.50820923,
IDA總,IDA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,39.46942139,39.31946945,39.43436813,40.57915878,41.58258057,42.25970078,43.31204987,44.18373108,45.00315094,46.77434158,46.18719101,46.87641907,47.19664001,47.20360184,47.215271,47.8990593,48.54701996,48.55722046,49.23722839,49.22600174,49.59572983,50.14173889,50.22985077,50.37799072,51.20381927,51.74847031,52.91823959,53.96012115,54.95130157,55.70428085,57.8902092,59.78289032,59.84257889,60.54940033,63.64382935,65.03015137,64.81494141,66.03559113,65.60926819,66.08532715,66.53488159,67.22164154,67.85365295,68.58222961,69.04614258,69.43081665,69.87248993,,
IDA混合,IDB,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.06581116,63.3169899,63.47832108,63.14519882,62.78385925,62.60927963,63.47291946,65.23796082,63.24108887,61.31964111,62.81367874,64.46154022,63.68856812,65.28173828,65.69589233,66.22583008,66.88818359,67.13568878,67.68173218,68.44888306,69.63683319,69.7572937,,,
印度尼西亚,IDN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.94207001,96.35749054,94.70540619,,,,96.99521637,98.85150146,100.7149124,100.5105591,100.7613373,98.752388,100.1956863,99.48384094,101.5386429,98.28600311,104.5830002,110.7725296,108.7205429,106.4422913,106.0680008,107.5240021,105.2192612,103.9387589,104.2109985,102.3700027,102.0899963,101.5279999,
只有IDA,IDX,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,28.70705986,29.34281921,29.50217056,30.04352951,29.72217941,29.73218918,31.13184929,31.88080978,32.83889008,34.24810028,35.36423874,36.4647789,38.93592072,37.93616867,38.77193069,39.06464005,39.00038147,38.88771057,39.83734131,40.91622925,40.91632843,41.86925888,41.78110886,42.27302933,43.16067123,43.34259033,43.65462112,45.02508163,45.76784134,47.43521118,49.18069839,50.92795181,52.17353058,55.05004883,57.00630188,58.11569977,60.16011047,64.06269836,65.31588745,65.38411713,66.41757965,65.56536865,66.01419067,66.35642242,67.26525116,67.94158173,68.65065765,68.74163055,69.26135254,69.97019958,,
马恩岛,IMN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度,IND,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,26.88455963,,,28.66369057,,,,,,,,,,,,,49.34505844,51.46377182,,,,,,,61.71760178,,,,59.81642151,62.67477036,68.77796936,71.19304657,79.40779877,,,,,98.26245117,99.85877991,,96.01499939,,98.63300323,100.4020004,101.3430023,100.5319977,99.60199738,,97.29286957,99.05014801,99.64499664,,93.64900208
未分类国家,INX,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱尔兰,IRL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62026215,102.8617477,103.6485138,105.1865768,,,98.55631256,97.69889832,96.45503998,94.97606659,95.02439117,95.33374023,96.787117,95.54776764,,,,,,,,99.51770782,100.587059,99.31555939,100.4313431,99.41789246,97.20471954,102.4215469,99.87866974,99.20519257,,
伊朗伊斯兰共和国,IRN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,35.36204147,,,,,,,,,,,,,,,,74.14002228,76.86563873,78.08239746,80.86084747,84.28637695,88.16008759,90.95165253,90.64122009,94.70744324,,93.91850281,,,92.3347702,94.62438202,91.66233063,86.88648224,103.806282,115.477478,103.4372787,102.2654037,105.5623093,107.2290878,106.146431,104.6190872,101.8757706,,,98.83699036,98.07367706,95.77467346,,92.41140747,97.42456818,,,
伊拉克,IRQ,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,23.0323391,23.79318047,24.07967949,20.93874931,24.86290932,26.57209969,35.62347031,40.80438995,,53.66764832,,,47.46691895,,56.44123077,55.56438828,52.13167191,57.31105042,53.47114944,,,,55.34730148,,,,,,50.09896088,48.70774078,,,,60.95780182,,,53.27223969,,,,,,,,,,,,,,,,
冰岛,ISL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.97802734,98.57142639,99.53869629,98.55137634,98.68241882,98.64750671,98.53412628,98.74327087,98.63305664,98.8753891,99.16356659,98.2782135,99.23882294,99.00238037,99.20709229,99.02957153,98.24475861,99.2618103,99.80943298,98.89093781,98.41120911,99.63980103,98.14733124,98.49182892,,
以色列,ISR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.68901062,96.94274902,98.17906952,94.79528809,94.86614227,96.60861206,93.77950287,99.74571991,96.2973938,96.05774689,99.37901306,95.90608978,95.21894836,99.5506134,94.94671631,99.72335815,95.246521,94.46498108,99.25585175,95.21684265,,
意大利,ITA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,94.1689682,100.0264282,100.9294662,100.3010101,104.7043533,102.4756775,103.1268082,102.3835831,101.8530426,103.4760437,101.2344589,100.5250168,100.2164764,99.93772888,99.62451172,100.0871811,99.8088913,100.7731628,100.8075409,103.9746475,101.5204086,102.3304062,,105.5435867,101.3420868,102.2286987,101.2976837,,101.0032425,101.3907089,101.4117737,99.86411285,100.1501465,102.5661926,102.2491837,101.8780899,102.6147614,105.560791,101.3312531,101.2311783,100.637558,98.9487381,99.63031769,99.23893738,98.95646667,98.33718872,99.61161041,98.66042328,97.96684265,98.59430695,98.17565918,,
牙买加,JAM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,91.03833008,90.53180695,,93.76805115,89.25340271,91.71970367,,,93.98123932,,,94.06472778,97.00208282,96.50794983,95.47667694,93.49833679,,88.66458893,,,,,,,83.69943237,79.88758087,88.25121307,,82.81626892,,,84.16123199,,82.04782104,88.36829376,88.01750946,105.1405716,98.81298828,93.43704224,90.77063751,87.44638824,90.58551788,84.97454834,89.60823059,74.86267853,,,
约旦,JOR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,54.17861176,59.58187103,70.03645325,80.29691315,85.03559113,86.99105072,92.33168793,92.71681213,95.6530304,96.22075653,97.21395111,94.86251831,99.1366272,100.29702,,87.65512085,87.3137207,86.98696899,89.87805176,93.93012238,95.85014343,97.81651306,101.8328018,,98.19595337,,,92.97763062,94.44145203,,89.5303421,90.29495239,88.53215027,90.19062042,87.436203,82.74362183,83.25427246,,,80.51378632,,87.82737732,83.96193695,,,,,,,,,
日本,JPN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,103.450119,100.5853424,99.64203644,98.62911224,97.6014328,95.57395935,96.4063797,121.6625595,82.96640015,101.7661285,102.780571,100.024498,99.84455872,100.3701782,99.44747925,102.7036438,105.321022,104.0347366,103.4491577,104.2821274,105.4911194,105.5632782,,105.4095917,,,,107.4792023,104.634903,,,,,,,,,,,,,,,,,,,,,,,,
哈萨克斯坦,KAZ,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00302124,94.56659698,,,,,92.57845306,93.48490906,94.73280334,95.63095093,101.5692368,101.2391815,98.94728088,98.69412994,102.2854614,99.80156708,101.3539963,107.2630005,102.4300003,101.6829987,102.3470001,100.4459991,98.80500031,99.81600189,102.197998,98.56999969,100.0970001,96.83599854,103.7269974,105.6090012
肯尼亚,KEN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,36.18035126,38.73828888,41.80244064,43.91329956,,,,55.29143906,57.45986176,,76.34790039,76.66580963,,,,,,,,,,,,,,,,,,,,,,,84.30515289,86.52684784,,,,,,,,,99.80651855,102.0344772,102.5072784,,,,,,,
吉尔吉斯斯坦,KGZ,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3742981,87.93746948,87.19700623,87.2783432,86.19991302,91.76612854,97.12793732,96.69728851,93.68845367,94.47514343,97.31475067,95.8239975,95.21800232,94.48500061,96.0039978,97.88200378,102.4250031,98.07499695,96.15499878,98.12200165,100.6039963,100.3769989,95.85700226,93.65499878,92.29100037
柬埔寨,KHM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38708019,28.00634956,37.48934174,,48.04069138,57.47079086,64.97354126,78.69439697,91.8041687,96.96846008,98.25705719,95.70858765,98.14066315,89.45024872,89.5,93.62400055,90.94499969,94.89700317,91.88800049,89.51699829,88.84600067,88.56199646,91.45700073,99.22460938,98.97100067,93.73200226,
基里巴斯,KIR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,68.82640839,78.35549927,64.23358154,76.6009903,123.2616882,115.6992111,123.4246597,114.7308807,112.3919296,117.4351578,110.2418213,110.9266891,115.0666733,105.2699203,113.6645966,101.3667374,101.3559265,,107.9030609,117.5564728,122.8855667,,100.8341064,90.19248199,111.3924103,106.5647507,106.6430511,111.8421097,109.375,104.6808472,98.92295074,105.2125092,,,,,,106.087738,,102.0960693,,,,94.15161896,,,
圣基茨和尼维斯,KNA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1269073,,,,,,,,106.0869598,104.3383865,106.9506683,90.09217072,112.7058792,108.8516693,,101.2224884,93.90244293,107.2639236,102.1791763,113.2850189,111.8387909,117.4731216,111.9777222,116.6180801,110.0304031,,,,,130.0613556,,
大韩民国,KOR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,90.03430176,89.03311157,98.4486084,98.45462799,97.17768097,105.7719727,102.2814789,99.40258789,103.3920212,96.84850311,97.15444183,96.41309357,96.44740295,103.1671677,103.6275635,103.0797424,105.5388489,102.5874405,94.04184723,98.19097137,89.8290329,97.29190826,96.68791962,104.0825272,108.182251,,100.389473,98.53643799,99.89248657,101.4682617,99.70453644,95.22338104,100.6686401,100.6586914,98.87956238,98.80779266,100.3079834,99.41927338,101.7415237,101.7872925,97.58905029,101.6322784,104.3877182,97.57331085,100.2437973,103.4909821,97.73358154,96.427948,99.91236115,101.1700897,98.46749878,95.64100647,
科威特,KWT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,47.22863007,44.63748169,40.4444809,39.31327057,47.39587021,67.89939117,57.35892868,62.77804947,60.96722031,68.43582916,77.57804108,78.49342346,83.40798187,84.24620819,79.13671875,76.1432724,70.88327026,,,,,62.59709167,,82.78263855,78.94405365,90.2312088,85.7822876,,89.33100128,95.18987274,87.88687134,95.70716095,103.7341919,105.0395966,111.9344482,,109.5243301,,,101.9038773,101.6131516,96.85565186,96.52394104,,,,,,,,,,
拉丁美洲与加勒比海地区（不包括高收入）,LAC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,65.6472168,69.22955322,62.44704056,64.57032013,66.31678009,66.95709991,67.25985718,69.70806122,70.89192963,72.82457733,74.60167694,75.53949738,76.8201828,78.60901642,80.59934235,80.49240875,82.05451202,83.48361969,84.07756042,84.85442352,86.5068512,86.76767731,89.15782166,89.05329895,88.36990356,89.08059692,89.60121918,90.4688797,91.42999268,91.93807983,92.16268158,92.07202911,93.1437912,93.54743195,94.19947815,94.78331757,95.54225159,96.51496887,96.54918671,96.88781738,97.36473846,97.22733307,98.17037201,98.15522003,98.58281708,97.07163239,96.72538757,95.96687317,94.97386169,94.78469086,95.23356628,95.66838074,95.79316711,
老挝,LAO,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.90642166,37.80131912,40.99369049,,48.69789124,51.08575058,56.44248962,61.8406601,61.29267883,62.38776016,64.01461029,64.39613342,65.50496674,69.14353943,71.67865753,74.66797638,77.03083801,78.17858887,81.8056488,86.40899658,90.70700073,96.58699799,99.18199921,99.89499664,98.50700378,100.1429977,97.30400085,93.1989975,90.25,90.62000275,89.10500336,
黎巴嫩,LBN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.90544891,,,,,,,,,,,,,,,,,,,,,,,,,
利比里亚,LBR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,17.21525955,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.55836868,,53.33509827,52.56975937,,57.93238831,,,52.76921844,,59.95000076,54.44178009,,,,,,
利比亚,LBY,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,22.66942978,46.22119904,47.13291168,56.79880905,73.74565887,67.98722076,77.79689789,80.93908691,80.88941193,79.94985199,87.39063263,,99.57685089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
圣卢西亚,LCA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,117.7627487,110.7296066,,,,,,107.6712265,96.77771759,,100.7127228,,,,,,,,,111.2817535,107.0616379,105.4545517,100.3656311,108.1558075,102.1263733,99.87522888,97.26026917,93.51535797,95.97045135,97.09262848,96.05168915,97.70467377,,89.88941956,89.43547821,89.8829422,91.08659363,95.87541962,86.42299652,107.2866669,
拉丁美洲与加勒比海地区,LCN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,66.52158356,70.03048706,64.25800323,66.40775299,67.93527985,68.58332062,68.93630981,71.03163147,72.09295654,73.82804108,75.59918976,76.56983948,77.91233826,79.52368164,81.23020172,81.15428162,82.55264282,83.85971832,84.39633942,85.17294312,86.69696808,87.05700684,89.37193298,89.23155212,88.55505371,89.14224243,89.59272766,90.36608124,91.23959351,91.73191071,92.01673889,91.96459961,93.23558044,93.45731354,94.09381104,94.75361633,95.6108017,96.60823822,96.49255371,96.79067993,97.09201813,97.07723236,98.05912781,98.02957153,98.4541626,96.99980927,96.50380707,95.60339355,94.90702057,94.89116669,95.50254059,96.13598633,96.43373871,
最不发达国家：联合国分类,LDC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,25.63817978,25.97406006,26.56547928,27.06694984,26.34734917,27.2558403,28.0394001,28.77084923,29.89406013,31.15200043,32.38164902,34.97052002,33.76641846,34.44363022,34.60319901,34.52672958,34.29854965,35.39390182,36.44768143,36.26679993,37.53115082,37.30738068,37.94374084,38.96223831,39.3916893,39.6441803,40.95420074,41.75556183,43.5255394,45.3259201,47.03775024,48.71760178,51.55118942,53.66180038,54.91207886,57.06520844,61.29029083,62.36940002,62.26398087,63.0734787,63.44950104,63.97341156,64.04795837,65.0422821,65.69093323,66.3457489,66.32958984,66.81749725,67.59551239,,
低收入国家,LIC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,28.18987083,28.92926979,29.40641975,30.0206604,30.86566925,32.10528183,32.56267166,32.91859818,33.23200989,34.20864105,34.77219009,34.71855164,35.5365181,35.31740189,35.66051865,34.89865875,34.05722046,34.14057922,34.62517166,35.1511116,34.91878128,35.48350906,34.43745041,34.47277832,35.26750946,34.99475861,34.90102005,35.11212921,35.84635925,37.47032928,38.96369171,41.16466141,42.50175095,45.63862991,47.4851799,48.76689911,51.8036499,55.67459106,56.63360977,56.21733093,57.36761856,56.99092102,58.30485153,59.16432953,60.54216003,61.3433609,62.30340958,62.77640152,63.38759995,64.44911957,64.16635895,
列支敦士登,LIE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53694916,103.8647308,101.8433228,109.1397781,102.727272,101.4492798,96.83258057,106.6350708,100.4608307,98.9743576,,84.45596313,112.5,103.0927811,84.7715683,111.1702118,95.4545517,100,94.708992,,
斯里兰卡,LKA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,64.27381897,,,,,,,,,,,,,85.29740143,,89.42656708,91.86026764,91.74221802,,93.753479,93.94165802,96.75399017,96.17302704,,,,,,98.66384125,,,103.1257172,105.8264694,100.6886292,,97.0059433,97.41066742,95.21160126,91.69789886,91.32578278,96.51899719,95.85500336,94.85500336,95.48000336,95.02600098,94.78600311,95.75099945,97.08399963,,95.93599701,96.32299805,98.27899933,,
中低等收入国家,LMC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,40.71224976,40.66320038,40.63579178,41.49589157,41.89313889,42.82046127,43.54896164,44.20351028,45.08996964,45.91730881,47.46942902,48.96578979,50.31811142,51.63428116,53.36476135,54.2359314,55.19826126,56.22584915,57.47605896,58.2987709,59.63412857,60.70832825,61.4382515,62.55136871,63.45682144,64.62167358,64.74513245,64.75205994,64.84719849,65.19737244,66.84793091,68.71607971,69.92926788,73.42021179,75.59600067,77.93270111,79.52275848,80.97727203,82.48329926,83.91533661,83.67498016,82.75626373,84.40956116,85.24230957,86.14792633,86.33130646,86.24503326,86.02131653,85.95329285,85.27935791,86.20503998,86.56494141,92.2984314,
中低收入国家,LMY,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,65.00655365,62.73587036,61.58301926,61.3555603,66.71450806,69.67942047,68.51822662,69.11263275,69.23091125,69.21363831,71.7664032,72.39675903,73.35340881,73.51859283,74.37477875,74.76087952,74.79321289,74.14631653,74.43379974,73.90258789,73.51535034,72.8462677,72.07933044,72.46914673,72.05225372,73.91567993,73.26049805,73.55625153,73.90210724,74.14985657,74.79580688,75.93253326,76.86769867,78.06356812,79.1674881,80.60810089,81.3822403,82.9072876,85.22612762,86.44686127,86.19873047,85.18711853,85.68871307,86.06878662,85.60270691,85.18612671,86.037117,85.74375916,85.8771286,85.54485321,85.69656372,86.48976898,89.4131012,
莱索托,LSO,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,43.83444977,49.73255157,61.73086929,65.65630341,61.0875206,57.7702713,59.63166046,61.54317093,62.29420853,62.9888916,63.47518158,63.62294006,62.42102051,61.79088974,61.91630173,66.29071045,68.39349365,67.71077728,70.80850983,71.70371246,73.49291229,72.87212372,74.85217285,77.03476715,72.608078,71.27713013,71.16754913,68.34789276,66.79991913,68.77085876,71.68343353,74.57581329,78.48770142,75.34790039,97.90611267,92.20365906,88.55747223,88.65775299,89.72479248,88.76065826,88.93122864,90.77838898,89.15113068,87.81569672,88.36865997,,,,,,79.31603241,75.71910858
後期人口紅利,LTE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.53566742,90.27484131,91.39280701,91.71118927,92.04357147,92.73355103,93.26886749,93.22332764,93.40129089,93.78878021,93.97001648,94.43193817,96.77381134,101.6402969,101.959198,101.4808426,99.61917114,97.11051178,97.36444855,94.10372162,92.32141113,94.18421936,95.94831848,96.86144257,96.71845245,94.68492126,96.43949127,96.57640076,
立陶宛,LTU,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.91557312,91.55496979,91.34783173,,94.90516663,101.7944717,102.269371,102.4375916,100.6818695,102.5378418,101.6193466,102.7281799,103.8740082,98.32919312,97.97361755,99.46327972,97.77615356,100.5485382,101.4021225,100.6939087,100.7263718,102.0637207,101.9060287,104.4646378,104.3140793,104.0894318,102.6909714,,
卢森堡,LUX,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,85.31226349,83.98767853,86.14572144,84.97583008,88.12229919,,,,83.39852142,,,,,,,,,,,,,,,,,,,,,,,,,,,89.59068298,84.54309845,85.47176361,84.75189209,83.82804871,82.62814331,81.55738068,82.55503845,75.91356659,79.21399689,79.26421356,79.03769684,,
拉脱维亚,LVA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.82801819,98.8465271,100.1719894,99.31806183,99.71334839,103.5575409,101.5533295,102.7252579,100,101.4898071,99.0904007,100.3044128,98.98338318,98.49459839,98.75627136,99.92059326,101.0671768,97.98879242,99.00700378,99.19602203,98.63890076,98.94716644,98.02063751,98.52375793,
中国澳门特别行政区,MAC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.535408,,101.6232376,93.0386734,,,,,,91.91748047,98.1333313,100.3011322,104.5527573,99.6689682,102.1538467,94.75666046,97.17262268,90.80110168,92.2702179,91.50734711,97.22445679,97.88672638,99.62030792,98.68421173,94.47367859,99.70587921,90.84210968,115.8235321,100.5714264,91.36000061,90.38462067,96.03845978,93.77777863,
圣马丁（法属）,MAF,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩洛哥,MAR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,20.1778698,21.12475014,22.54372025,,26.97871971,29.30851936,31.65759087,33.08044815,34.55894852,36.00600815,36.40076065,36.82463074,43.57304001,42.88719177,42.62776947,38.88195038,33.73608017,40.18016052,37.33010864,36.83012009,37.58860016,38.0644989,39.88628006,42.06874084,44.1624794,46.19889069,48.85641861,52.05358124,54.75894165,56.9703598,62.62403107,71.26732635,76.92961121,80.6806488,80.37644958,78.45619965,76.75514984,80.43028259,85.48139191,94.54779053,93.83934784,94.83756256,94.74056244,93.50550842,91.69384766,91.83965302,94.53148651,97.19264984,99.90119171,102.3562927,
摩纳哥,MCO,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.3125,119.6969681,,,,,,,,,,,,,,,,,,,,,,,,162.0437927,,,,,,,
摩尔多瓦,MDA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.39881134,95.16993713,96.50727081,99.41259003,97.64872742,92.87084961,90.48338318,91.4650116,92.65367889,90.17375183,89.96170807,92.71388245,109.7171478,106.4882965,106.1441574,106.7886734,101.1209106,99.7496109,104.0231018,105.2989731,107.0620193,
马达加斯加,MDG,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,22.23633003,24.38027954,25.52154922,,28.31030083,,,,,,,,,,,,,37.6659317,34.94242096,34.6869812,33.76089096,30.60499001,31.88373947,29.67963028,28.31060028,29.75279999,,29.59095955,32.80904007,35.56338882,35.18867874,35.15385056,38.85382843,44.69120026,55.73628998,54.53673935,58.77077866,65.57137299,73.19892883,70.59150696,71.69532776,70.34288025,69.68654633,69.79997253,69.97650909,68.45944977,67.77999878,65.81893158,63.3280983,61.75099945,65.60600281,61.97700119,
马尔代夫,MDV,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5019836,,,,,,,,133.5413361,124.791832,,107.213501,108.3030319,100.6090012,101.0490036,94.08799744,87.86000061,93.52899933,91.92500305,95.5719986,92.95899963,95.91600037,94.89399719,,,,
